,Unnamed: 0,SMILES,RATIO,DISCRETE_TARGET,Threshold1,Threshold2,Threshold3
48,48,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C(C)S5)C=C4)=CC=C2,8.085131014582714,0,1,1,1
49,49,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C(OC6=CC=C(OC)C=C6)C=C5)C=C4)=CC=C2,8.039733399343085,0,1,1,1
50,50,CC1=CC(/C=C/C2=CC(C)=C(C)C=C2C)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,8.016359307465871,0,1,1,1
51,51,COc1ccc(Br)cc1C=CC1=[N+]2C(=C(c3ccc(NC(C)=O)cc3)c3cccn3[B-]2(F)F)C(C)=C1,8.014358614453927,0,1,1,1
52,52,CC1=CC(C)(C)Nc2ccc3c(c21)Oc1cc(N)ccc1C3c1ccc2c(c1)OCO2,7.9828594703479325,1,0,1,1
53,53,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=C(F)C=CC=C5OC)C=C4)=CC=C2,7.96050205098684,1,0,1,1
54,54,CC1(C)C(/C=C/C=C/C=C2N(CCCCNS(C3=CC=C(C)C=C3)(=O)=O)C(C=CC=C4)=C4C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C5=CC=CC=C51,7.947086293932025,1,0,1,1
55,55,NC1=CC=C2C(OC(C3=C2C4=CC=C(C(C)(C)C)C=C4)=C/C(C=C3)=[N+](CCCC)/CCCC)=C1,7.881700946360843,1,0,1,1
56,56,CC(=O)NCCC/[N+](C)=c1\ccc2c(-c3ccc(F)c(C)c3)c3ccc(-n4cc(C5CCCCC5)nn4)cc3oc-2c1,7.862099200884704,1,0,1,1
57,57,COc1c(C)cc(-c2c3cc/c(=[N+](/C)CCCNC(C)=O)cc-3oc3cc(-n4cc(C5CC5)nn4)ccc23)cc1C,7.80226708038075,1,0,1,1
58,58,CC1=CC(/C=C/C2=CC=C(OC)C(F)=C2OC)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,7.794103607084698,1,0,1,1
59,59,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C(C)C=C5)C=C4)=CC=C2,7.790486253777168,1,0,1,1
60,60,CCCC(C)c1cn(-c2ccc3c(-c4cccc(CN5CCOCC5)c4)c4cc/c(=[N+](/C)CCCNC(C)=O)cc-4oc3c2)nn1,7.766772867292472,1,0,1,1
61,61,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC(OC)=CC=C5F)C=C4)=CC=C2,7.723984415382457,1,0,1,1
62,62,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C(C6=CN=CN=C6)C=C5)C=C4)=CC=C2,7.723715606683896,1,0,1,1
63,63,CCOc1cc(C=CC2=[N+]3C(=C(c4ccc(NC(C)=O)cc4)c4cccn4[B-]3(F)F)C(C)=C2)ccc1O,7.714388551027392,1,0,1,1
