,Unnamed: 0,SMILES,RATIO,DISCRETE_TARGET,Threshold1,Threshold2,Threshold3
175,175,NCCCN(CCC(=O)NCc1ccc2c(c1)OCO2)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,1.386675181337287,3,0,0,0
176,176,CC(=O)NCc1ccccc1OCCCN(CCCN)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,1.208498573009477,3,0,0,0
177,177,F[B-]1(F)[N+]2=C(/C=C/C3=CC=C(S(C)(=O)=O)C=C3)C=C(C)C2=CC4=CC=CN14,1.277594782305306,3,0,0,0
178,178,CC1=CC(/C=C/c2nc(C)ccc2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,0.9876331230819824,3,0,0,0
179,179,CC1=CC(/C=C/C2=C(F)C(F)=C(F)C(F)=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,1.7504660303533,3,0,0,0
180,180,CC1=CC(/C=C/C2=C(C=O)C=CS2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,1.3181477057198507,3,0,0,0
181,181,CC1=CC(/C=C/C2=C(OC3=CC=C(F)C=C3)C=CC=C2)=[N+]([B-](F)4F)C1=Cc5n4ccc5,1.084953847290694,3,0,0,0
182,182,Cc1cc(/C=C/c2cccc3c2OCO3)n2c1C(CC[NH3+])=C1C=CC=[N+]1[B-]2(F)F,1.031116998496586,3,0,0,0
183,183,CC1=CC(/C=C/C2=C(I)C(O)=C(OC)C=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,1.0584091451351492,3,0,0,0
184,184,CC1=CC(/C=C/C(CC)=C\C(CC)CC=C)=[N+]([B-](F)2F)C1=Cc3n2ccc3,1.03872711284335,3,0,0,0
185,185,CC1=CC(/C=C/C2=CC(C)=C(C)S2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,1.003344806225922,3,0,0,0
186,186,CC1=CC(/C=C/C2=CC=C(I)O2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,1.8783031311806744,3,0,0,0
187,187,CC1=CC(/C=C/C2=CC=CC(B(O)O)=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,1.108762629882258,3,0,0,0
188,188,CC1=CC(/C=C/C2=CC=C(S(C)(=O)=O)C=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,1.108392996021294,3,0,0,0
189,189,CC1=CC(/C=C/C2=CC=C(OC(F)(F)O3)C3=C2)=[N+]([B-](F)4F)C1=Cc5n4ccc5,1.0952136919890942,3,0,0,0
190,190,CC1=CC(/C=C/CC2=CC=CC=C2SC)=[N+]([B-](F)3F)C1=Cc4n3ccc4,1.094965711846688,3,0,0,0
191,191,CC1=CC(/C=C/CCNC(OCC2=CC=CC=C2)=O)=[N+]([B-](F)3F)C1=Cc4n3ccc4,1.6455556177343311,3,0,0,0
192,192,CC1=CC(/C=C/C2=CC(C=CC=C3)=C3N=C2Cl)=[N+]([B-](F)4F)C1=Cc5n4ccc5,1.3932461071570952,3,0,0,0
193,193,CC1=CC(/C=C/C(CCCCCC)=C\C2=CC=CC=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,1.387811032203648,3,0,0,0
194,194,CC1=CC(/C=C/C(C)C2=CC=CC=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,1.110606341504559,3,0,0,0
195,195,CC1=CC(/C=C/C2=CC(O)=CC(O)=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,2.241047095533705,3,0,0,0
196,196,CC1=CC(/C=C/C2=CC=C(OC(OC(C)(C)C)=O)C=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,1.5465946241748418,3,0,0,0
197,197,CC1=CC(/C=C/C2=CC=CC=C2N)=[N+]([B-](F)3F)C1=Cc4n3ccc4,1.2705163145624452,3,0,0,0
198,198,CC1=CC(/C=C/C/C=C/C2=CC=C(N(C)C)C=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,1.221368401161277,3,0,0,0
199,199,CC1=CC(/C=C/C2=C(OCC=C)C=CC=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,1.133928520990033,3,0,0,0
200,200,CC1=CC(/C=C/C2=C(O)C(O)=C(O)C=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,1.0581939464852579,3,0,0,0
201,201,CC1=CC(/C=C/CC2=CC=C(B(O)O)C=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,1.0224833468379808,3,0,0,0
202,202,CC1=CC(/C=C/C2=C(C=CC=C3)C3=CC4=C2C=CC=C4)=[N+]([B-](F)5F)C1=Cc6n5ccc6,2.179014525736205,3,0,0,0
203,203,CC1=CC(/C=C/C(C2=CC=CC=C2)C3=CC=CC=C3)=[N+]([B-](F)4F)C1=Cc5n4ccc5,1.462215343663828,3,0,0,0
204,204,CC1=CC(/C=C/C2=CC(C=C(OC)C=C3)=C3N2)=[N+]([B-](F)4F)C1=Cc5n4ccc5,1.218054869298464,3,0,0,0
205,205,CC1=CC(/C=C/CC2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4)=[N+]([B-](F)5F)C1=Cc6n5ccc6,1.1345443468343608,3,0,0,0
206,206,CC1=CC(/C=C/C2=CC=C(C)C3=C2C=CC=C3)=[N+]([B-](F)4F)C1=Cc5n4ccc5,1.1267867638667028,3,0,0,0
207,207,CC1=CC(/C=C/C2=CC=C(N3C=CN=C3)C=C2)=[N+]([B-](F)4F)C1=Cc5n4ccc5,1.044284373160556,3,0,0,0
208,208,CC1=CC(/C=C/CC2=CC=C(OC)C(OCC)=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,1.005524781311822,3,0,0,0
209,209,CC1=CC(/C=C/C2=C(CC3=C4C=CC=C3)C4=CC=C2)=[N+]([B-](F)5F)C1=Cc6n5ccc6,1.001256761516945,3,0,0,0
210,210,CC1=CC(/C=C/C2=CC=C(OC3=CC=C(Cl)C=C3)C=C2)=[N+]4[B-](F)(F)N5C(C=C41)=CC=C5,0.9935475115930944,3,0,0,0
211,211,CC1=CC(/C=C/C2=CC=CC(OC3=CC(Cl)=C(Cl)C=C3)=C2)=[N+]4[B-](F)(F)N5C(C=C41)=CC=C5,1.292450553123823,3,0,0,0
212,212,CC1=CC(/C=C/C2=CC=C(OC3=CC=C(Cl)C=C3)C=C2)=[N+]4[B-](F)(F)N5C(C=C41)=CC=C5,0.999836151975136,3,0,0,0
213,213,CC1=CC(/C=C/C2=CC(F)=C(C)C=C2)=[N+]3[B-](F)(F)N4C(C=C31)=CC=C4,1.001962412073471,3,0,0,0
214,214,CC1=CC(/C=C/C2=CC=CC3=C2CC4=C3C=CC=C4)=[N+]5[B-](F)(F)N6C(C=C51)=CC=C6,1.061180710241013,3,0,0,0
215,215,CC1=CC(/C=C/C2=CC=C(OCCCCC)C=C2)=[N+]3[B-](F)(F)N4C(C=C31)=CC=C4,1.5443207026454968,3,0,0,0
216,216,CC1=CC(/C=C/C2=CC=C(C(C)C)C=C2)=[N+]3[B-](F)(F)N4C(C=C31)=CC=C4,1.002648717,3,0,0,0
217,217,CC1=CC(/C=C/C2=CC=C(OC3=C(C)C=CC=C3C)C=C2)=[N+]4[B-](F)(F)N5C(C=C41)=CC=C5,0.9982146300197796,3,0,0,0
218,218,COC(C(OC)=CC=C1)=C1/C=C/C2=CC=[N+](CC3=CC=C(C4=CC=CC=C4)C=C3)C=C2,0.991019211600492,3,0,0,0
219,219,COC(C=C1OC)=CC(OC)=C1/C=C/C2=CC=[N+](CC3=CC=C(C4=CC=CC=C4)C=C3)C=C2,0.9974080576321585,3,0,0,0
220,220,[N+]1(CC2=CC=C(C3=CC=CC=C3)C=C2)=CC=C(/C=C/C4=CC=C(C5=NC=CC=C5)C=C4)C=C1,1.000887026708644,3,0,0,0
221,221,COC1=CC(/C=C/C2=CC=[N+](CC3=CC=C(C4=CC=CC=C4)C=C3)C=C2)=C(OC)C=C1,1.0010096763285292,3,0,0,0
222,222,C=CCOC(C=C1)=CC=C1/C=C/C2=CC=[N+](CC3=CC=C(C4=CC=CC=C4)C=C3)C=C2,0.9958153784950936,3,0,0,0
223,223,[N+]1(CC2=CC=C(C3=CC=CC=C3)C=C2)=CC=C(/C=C/C4=CC=C(C=CC=C5)C5=C4)C=C1,0.9987752395333732,3,0,0,0
224,224,C[N+]1=CC=C(C)C=C1/C=C/C2=CC=C(N(C)CCC#N)C=C2,1.07736506432359,3,0,0,0
225,225,CN(C)C(C=C1)=CC=C1/C=C/C2=CC=CC=[N+]2CC3=CC=C(C4=CC=CC=C4)C=C3,1.052028094311497,3,0,0,0
226,226,C[N+]1=C(/C=C/C2=CC(O)=CC=C2O)C=CC3=C1C=CC=C3,1.001139815065601,3,0,0,0
227,227,C[N+]1=C(/C=C/C2=CC=CC=C2O)C=CC3=C1C=CC=C3,0.993363208,3,0,0,0
228,228,C[N+]1=C(/C=C/C2=CC=C(C=C(OC)C=C3)C3=C2)C=CC4=C1C=CC=C4,0.9977726295263464,3,0,0,0
229,229,C[N+]1=C(/C=C/C2=CC=C(N(CC)C3=C4C=CC=C3)C4=C2)C=CC5=C1C=CC=C5,1.082984383202274,3,0,0,0
230,230,C[N+]1=C(/C=C/C2=CC=C(O)C=C2O)C=CC3=C1C=CC=C3,1.002265174598578,3,0,0,0
231,231,C[N+]1=C(/C=C/C2=CC=C(OCO3)C3=C2)C=CC4=C1C=CC=C4,0.998063821195984,3,0,0,0
232,232,CN(C)C(C=C1)=CC=C1/C=C/C2=CC=[N+](CC3=CC=C(C4=CC=CC=C4)C=C3)C=C2,1.052790477355814,3,0,0,0
233,233,C[N+]1=C(/C=C/C2=CC=C(OC3=CC=CC=C3)C=C2)C=CC=C1C,1.001206225754847,3,0,0,0
234,234,C[N+]1=C(/C=C/C2=CC=C(OC)C=C2OC)C=CC=C1C,0.9942200184401584,3,0,0,0
235,235,C[N+]1=C(/C=C/C2=CC=C(N(C)C)C=C2)C=CC=C1C,1.030576505040675,3,0,0,0
236,236,C[N+]1=C(/C=C/C2=CC=C(N(CCCO)C)C=C2)C=CC=C1C,1.008466570458701,3,0,0,0
237,237,C[N+]1=C(/C=C/C2=CC(OC)=C(OC)C=C2OC)C=CC=C1C,0.9924490696442418,3,0,0,0
238,238,C[N+]1=C(/C=C/C2=C(O)C=C(N(CC)CC)C=C2)C=CC=C1,1.00263834304539,3,0,0,0
239,239,C[N+]1=C(/C=C/C2=C(C=CC=C3)C3=C(C=CC=C4)C4=C2)C=CC=C1,0.9819156109999999,3,0,0,0
240,240,C[N+]1=C(/C=C/C2=CC(OC)=C(OC)C=C2OCC3=CC=CC=C3)C=CC=C1C,0.9955155907189388,3,0,0,0
241,241,C[N+]1=CC=C(/C=C/C2=CC=C(OCC3=CC=C(Br)C=C3)C=C2)C=C1,0.9982557304748289,3,0,0,0
242,242,C[N+]1=CC=C(/C=C/C2=CC(C=CC=C3)=C3N2C)C=C1,0.9980550139403036,3,0,0,0
243,243,C[N+]1=CC=C(/C=C/C2=CC(OCC3=CC=CC=C3)=C(OCC4=CC=CC=C4)C=C2)C=C1,0.9992021019470188,3,0,0,0
244,244,C[N+]1=CC=C(/C=C/C2=C(C=CC=C3)C3=CC=C2O)C=C1,0.9970125491045359,3,0,0,0
245,245,C[N+]1=CC=C(/C=C/C2=CC=C(N(C)C)C=C2)C=C1,1.030695574924786,3,0,0,0
246,246,C[N+]1=CC=C(/C=C/C2=CC(OC)=C(OC)C(OC)=C2)C=C1,0.9962605038742259,3,0,0,0
247,247,C[N+]1=C(/C=C/C2=CNC3=C2C=CC=C3)C=CC=C1,1.062016002963903,3,0,0,0
248,248,COC1=CC2=CC=C(/C=C/C3=CC=C(Br)C=C3OC)[N+](C)=C2C=C1,0.9817176822407928,3,0,0,0
249,249,COC1=CC2=CC=C(/C=C/C3=CC=C(OCC4=CC=C(Br)C=C4)C=C3)[N+](C)=C2C=C1,0.9970324962563664,3,0,0,0
250,250,COC1=CC2=CC=C(/C=C/C3=CC(C=CC(OC)=C4)=C4C=C3)[N+](C)=C2C=C1,0.993860669,3,0,0,0
251,251,C[N+]1=CC=C(/C=C/C2=CC=C(N(C)CCO)C=C2)C=C1,1.02645694181232,3,0,0,0
252,252,C[N+]1=CC=C(/C=C/C2=C(OC)C=C(OC)C(OC)=C2)C=C1,0.9986017389014852,3,0,0,0
253,253,COC1=CC2=CC=C(/C=C/C3=CC=CC=C3OCC(O)=O)[C+]=C2C=C1,0.9937920888379536,3,0,0,0
254,254,COC1=CC2=CC=C(/C=C/C3=CC=CC=C3C#C[Si](C)(C)C)[N+](C)=C2C=C1,0.9914547457553402,3,0,0,0
255,255,COC1=CC2=CC=C(/C=C/C3=CC=C(O)C=C3O)[N+](C)=C2C=C1,1.019264013526824,3,0,0,0
256,256,COC1=CC2=CC=C(/C=C/C3=CC=C(C4=CC=CS4)S3)[C+]=C2C=C1,1.006454010296205,3,0,0,0
257,257,COC1=CC2=CC=C(/C=C/C3=C(C)C=C(C)C=C3C)[N+](C)=C2C=C1,1.000527226978803,3,0,0,0
258,258,COC1=CC2=CC=C(/C=C/C3=CC(C(F)(F)F)=CC=C3)[N+](C)=C2C=C1,0.9982254884357684,3,0,0,0
259,259,COC1=CC2=CC=C(/C=C/C3N(C)CCC3)[N+](C)=C2C=C1,0.9991686374163692,3,0,0,0
260,260,COC1=CC2=CC=C(/C=C/C3=C(O)C(C(C)(C)C)=CC=C3)[N+](C)=C2C=C1,1.017286293391991,3,0,0,0
261,261,COC1=CC2=CC=C(/C=C/C3=CC=C(SC)C=C3)[N+](C)=C2C=C1,0.9867662322180007,3,0,0,0
262,262,COC1=CC2=CC=C(/C=C/C3=CC=C4C5=C3C=CC6=C5C(CC=C6)=CC4)[N+](C)=C2C=C1,1.0842676924321701,3,0,0,0
263,263,COC1=CC2=CC=C(/C=C/C3=CC=C(N(CC)CC)C=C3)[N+](C)=C2C=C1,1.769357161196413,3,0,0,0
264,264,COC1=CC2=CC=C(/C=C/C3=CC=C(OCC4=CC=CC=C4)C(OCC5=CC=CC=C5)=C3)[N+](C)=C2C=C1,0.985036742725022,3,0,0,0
265,265,C=CCOc1ccccc1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2CC[NH3+],1.457975503816502,3,0,0,0
266,266,COC1=CC2=CC=C(/C=C/C3=CC=C(OC)C4=C3C=CC=C4)[N+](C)=C2C=C1,0.9956468952330092,3,0,0,0
267,267,COC1=CC2=CC=C(/C=C/C3=CC=CC(Br)=C3)[N+](C)=C2C=C1,0.9840392244718524,3,0,0,0
268,268,COC1=CC2=CC=C(/C=C/C3=CN(C(C)=O)C4=C3C=CC=C4)[N+](C)=C2C=C1,1.000223568703741,3,0,0,0
269,269,COC1=CC2=CC=C(/C=C/C3=CC=C(N(C)C)C=C3)[N+](C)=C2C=C1,1.22096461915184,3,0,0,0
270,270,COC1=CC2=CC=C(/C=C/C3=CC(OC)=C(OC)C(OC)=C3)[N+](C)=C2C=C1,0.9923494370057112,3,0,0,0
271,271,COC1=CC2=CC=C(/C=C/C3=CC=C(N(CCO)C)C=C3)[N+](C)=C2C=C1,0.9971657790364744,3,0,0,0
272,272,COC1=CC2=CC=C(/C=C/C3=COC=C3)[N+](C)=C2C=C1,0.9887915709999999,3,0,0,0
273,273,COC1=CC2=CC=C(/C=C/C3=CC=CO3)[N+](C)=C2C=C1,0.9961271855677812,3,0,0,0
274,274,O=C1CCC2C(C3CCC21C)CCC4=C3C=CC(OC(C5=CC=CN5[B-](F)6F)=C7[N+]6=CC=C7)=C4,0.9928750521955286,3,0,0,0
275,275,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(=O)CCl)Cc2ccccc2Cl)C(C)(C)c2ccccc21,1.0070181856687952,3,0,0,0
276,276,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(=O)CCl)CCc2ccc(CC)cc2)C(C)(C)c2ccccc21,1.086991569556728,3,0,0,0
277,277,CCCCN(CCCC)CCCN(CCCNC(=O)CCl)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C,1.042289982743788,3,0,0,0
278,278,CCCCC(CC)OCCCN(CCCNC(=O)CCl)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C,1.025066164065206,3,0,0,0
279,279,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(=O)CCl)Cc2cccc(C(F)(F)F)c2)C(C)(C)c2ccccc21,1.015506549678727,3,0,0,0
280,280,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(=O)CCl)Cc2ccc(C(F)(F)F)cc2)C(C)(C)c2ccccc21,1.06683791308069,3,0,0,0
281,281,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(=O)CCl)Cc2ccc(Cl)cc2)C(C)(C)c2ccccc21,1.008357756818728,3,0,0,0
282,282,CCCCCCCCCCCCN(CCCNC(=O)CCl)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C,1.027543816041383,3,0,0,0
283,283,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(=O)CCl)CC(C)CC)C(C)(C)c2ccccc21,1.042456499211796,3,0,0,0
284,284,CCCCCCCCCCCCCCN(CCCNC(=O)CCl)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C,1.035571867645451,3,0,0,0
285,285,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)CCc2ccc(OC)cc2)C(C)(C)c2ccccc21,1.042043910952673,3,0,0,0
286,286,CCCC(C)N(CCCNC(C)=O)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C,1.013891367921107,3,0,0,0
287,287,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2ccccc2)C(C)(C)c2ccccc21,1.0756798463925759,3,0,0,0
288,288,CCCC(C)N(CCCNC(C)=O)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C,1.016684476409534,3,0,0,0
289,289,CCCCC(CC)N(CCCNC(C)=O)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C,1.011323795429634,3,0,0,0
290,290,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)CCc2ccccc2)C(C)(C)c2ccccc21,1.045335246139729,3,0,0,0
291,291,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)CCc2ccc(Br)cc2)C(C)(C)c2ccccc21,1.007733104094006,3,0,0,0
292,292,CCCCCN(CCCNC(C)=O)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C,1.02741084392858,3,0,0,0
293,293,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)CCCN2CCCCC2C)C(C)(C)c2ccccc21,1.064487297652255,3,0,0,0
294,294,CCCCCCCN(CCCNC(C)=O)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C,1.101943283871222,3,0,0,0
295,295,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2ccc(OC)c(OC)c2)C(C)(C)c2ccccc21,1.007010077589179,3,0,0,0
296,296,CCOc1cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])ccc1O,2.631153708193919,3,0,0,0
297,297,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2ccc(Cl)cc2Cl)C(C)(C)c2ccccc21,1.0104548053399358,3,0,0,0
298,298,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)C(C)CCc2ccccc2)C(C)(C)c2ccccc21,1.0203908635444758,3,0,0,0
299,299,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2ccccc2OC)C(C)(C)c2ccccc21,1.075632387284574,3,0,0,0
300,300,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2ccccc2Br)C(C)(C)c2ccccc21,1.028286793025657,3,0,0,0
301,301,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2cccc(Cl)c2Cl)C(C)(C)c2ccccc21,1.047731198881184,3,0,0,0
302,302,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2cc(OC)cc(OC)c2)C(C)(C)c2ccccc21,1.0210910767057022,3,0,0,0
303,303,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)C(C)c2ccc(F)cc2)C(C)(C)c2ccccc21,1.015648208908057,3,0,0,0
304,304,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2c(Cl)cccc2Cl)C(C)(C)c2ccccc21,1.064585939140787,3,0,0,0
305,305,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2cc(OC)cc(OC)c2)C(C)(C)c2ccccc21,1.052740114075049,3,0,0,0
306,306,CCCCCCCCCCCCN(CCCNC(C)=O)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C,1.04710731904059,3,0,0,0
307,307,CCCCCCCCCCCCN(CCCNC(C)=O)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C,1.032672487170198,3,0,0,0
308,308,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2cc(OC)cc(OC)c2)C(C)(C)c2ccccc21,1.0195994513129252,3,0,0,0
309,309,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)CCc2ccc(Cl)cc2)C(C)(C)c2ccccc21,1.082845623507984,3,0,0,0
310,310,CCCCCCCCCCCCCCN(CCCNC(C)=O)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C,1.0280219634010241,3,0,0,0
311,311,CCCCCCCN(CCCNC(C)=O)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C,1.011702744643731,3,0,0,0
312,312,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2ccc(OC)cc2)C(C)(C)c2ccccc21,1.034643779742765,3,0,0,0
313,313,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCc2ccccc2F)C(C)(C)c2ccccc21,1.021132701112957,3,0,0,0
314,314,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCc2cccc(F)c2)C(C)(C)c2ccccc21,1.045316771224809,3,0,0,0
315,315,CCCCCCCCCN(CCCN)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C,1.156446089255188,3,0,0,0
316,316,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCc2ccccc2F)C(C)(C)c2ccccc21,1.1368346590490501,3,0,0,0
317,317,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2cccc(C(F)(F)F)c2)C(C)(C)c2ccccc21,1.020339101225843,3,0,0,0
