,Unnamed: 0,SMILES,RATIO,DISCRETE_TARGET,Threshold1,Threshold2,Threshold3
49,49,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(OC(F)(F)F)C=C5)N=N4)=CC=C3C(C6=CC=C(C7=CC=CC=C7)C=C6)=C2C=C\1,3.4510482056537968,0,1,1,1
50,50,Nc1ccc2c(c1)Sc1cc(N)ccc1C2c1ccccc1,3.4415861246004087,0,1,1,1
51,51,CC1=CC(/C=C/C2=CC(Br)=CC(Br)=C2OC)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,3.430729796295497,0,1,1,1
52,52,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(CC)C=C5)N=N4)=CC=C3C(C6=CC(C=CC=C7)=C7C=C6)=C2C=C\1,3.412778540120561,0,1,1,1
53,53,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=CC6=C5C=CC=C6)N=N4)=CC=C3C(C7=CC(C)=C(OC)C(C)=C7)=C2C=C\1,3.402852238342892,0,1,1,1
54,54,O=C(Nc1ccc(C2=C3C(C)=CC(/C=C/C4=CC=C(C5=CC=CC=N5)C=C4)=[N+]3[B-](F)(n6c2ccc6)F)cc1)CCl,3.3901626296494247,1,0,1,1
55,55,O=C(C)NC(C=C1)=CC=C1C(C2=CC=C(N3C=C(C(CCC)C)N=N3)N2[B-]4(F)F)=C5[N+]4=C(N6CCC(C=CC=C7)=C7C6)C=C5,3.3863321575280665,1,0,1,1
56,56,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4cccc(Br)c4)=[N+]3[B-](F)(F)n3cccc32)cc1,3.355751483691272,1,0,1,1
57,57,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(CCC5=CC=CC=C5)N=N4)=CC=C3C(C6=CC(C=CC(OC)=C7)=C7C=C6)=C2C=C\1,3.3512196141242767,1,0,1,1
58,58,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(C=C(OC)C=C6)C6=C5)N=N4)=CC=C3C(C7=CC(C=CC=C8)=C8C=C7)=C2C=C\1,3.34833219288747,1,0,1,1
59,59,CC1(C)C(/C=C/C=C/C=C2N(CCCCNC(C3CCCCC3)=O)C(C=CC=C4)=C4C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C5=CC=CC=C51,3.3362790566390936,1,0,1,1
60,60,CC1(C)C(/C=C/C=C/C=C2N(CCCCNC3=C(F)C(F)=CC=C3)C(C=CC=C4)=C4C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C5=CC=CC=C51,3.334476487338798,1,0,1,1
61,61,COc1ccc(Br)cc1C=CC1=[N+]2C(=C(c3ccc(NC(C)=O)cc3)c3cccn3[B-]2(F)F)C(C)=C1,3.332134178811157,1,0,1,1
62,62,CC1=CC(/C=C/C2=CC(F)=CC=C2OC)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,3.3290325393816382,1,0,1,1
63,63,CC1=CC(/C=C/C2=CC=C(CCCC)C=C2)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,3.325698310129658,1,0,1,1
64,64,CC1=CC(/C=C/C2=CC=C(OC3=CC=C(Cl)C=C3)C=C2)=[N+]4[B-](F)(F)N5C(C(C6=CC=C(NC(CCl)=O)C=C6)=C41)=CC=C5,3.3031326318002314,1,0,1,1
65,65,Nc1ccc2c(c1)Sc1cc(N)ccc1C2c1cc2ccccc2c2ccccc12,3.265536445258513,1,0,1,1
66,66,CC(C)(C)c1ccc(C2c3ccc(N)cc3Sc3cc(N)ccc32)cc1,3.25054836791156,1,0,1,1
67,67,CCCc1ccc(C2c3ccc(N)cc3Oc3cc(NCC)ccc32)cc1,3.2451679603319104,1,0,1,1
68,68,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(CCC5=CC=CC=C5)N=N4)=CC=C3C(C6=CC=C(C7=CC=CC=C7)C=C6)=C2C=C\1,3.218001334391871,1,0,1,1
69,69,O=C(C)NC(C=C1)=CC=C1C(C2=CC=C(N3C=C(CC(C)C)N=N3)N2[B-]4(F)F)=C5[N+]4=C(N6CCC(C=CC=C7)=C7C6)C=C5,3.21596542872581,1,0,1,1
70,70,CC1=CC(/C=C/C2=CC=C(OC3=CC=C(C)C=C3)C=C2)=[N+]4[B-](F)(F)N5C(C(C6=CC=C(NC(C)=O)C=C6)=C41)=CC=C5,3.198148544748696,1,0,1,1
71,71,CC1=CC(/C=C/C2=CC=C(OC)C(F)=C2OC)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,3.1979258000796587,1,0,1,1
72,72,CC1(C)C(/C=C/C=C/C=C2N(CCCCNC(C3=CC=C(N(CC)CC)C=C3)=O)C(C=CC=C4)=C4C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C5=CC=CC=C51,3.168347529788064,1,0,1,1
73,73,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(OC(F)(F)F)C=C5)N=N4)=CC=C3C(C6=CC=C(OC7=CC=CC=C7)C=C6)=C2C=C\1,3.1678099834624702,1,0,1,1
74,74,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(CC)C=C5)N=N4)=CC=C3C(C6=CC=C(C7=CC=CC=C7)C=C6)=C2C=C\1,3.1518771340979215,1,0,1,1
75,75,O=C(C)NC(C=C1)=CC=C1C(C2=CC=C(N3C=C(C4CCCC4)N=N3)N2[B-]5(F)F)=C6[N+]5=C(N(C)CC7=CC=CC=C7)C=C6,3.151233142233838,1,0,1,1
76,76,CC1(C)C(/C=C/C=C/C=C2N(CCCCC([O-])=O)C(C=CC=C3)=C3C/2(C)C)=[N+](CCCNC(C4=CSC=N4)=O)C5=CC=CC=C51,3.1430016807849235,1,0,1,1
77,77,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4ccccc4O)=[N+]3[B-](F)(F)n3cccc32)cc1,3.1373103297808083,1,0,1,1
78,78,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(C=C(OC)C=C6)C6=C5)N=N4)=CC=C3C(C7=CC=C(C8=CC=CC=C8)C=C7)=C2C=C\1,3.135087325196702,1,0,1,1
79,79,CC1=CC(/C=C/C2=CC(C)=C(C)C=C2C)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,3.133617811714741,1,0,1,1
80,80,CC1(C)C(/C=C/C=C/C=C2N(CCCCNC(CCC(F)(F)F)=O)C(C=CC=C3)=C3C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C4=CC=CC=C41,3.13197071177153,1,0,1,1
81,81,O=C(C)NC(C=C1)=CC=C1C(C2=CC=C(N3C=C(CCC4=CC=CC=C4)N=N3)N2[B-]5(F)F)=C6[N+]5=C(N7CCC(C=CC=C8)=C8C7)C=C6,3.1301697382737164,1,0,1,1
82,82,CCCCCN(CCCCC)c1ccc(C=CC2=[N+]3C(=C(c4ccc(NC(C)=O)cc4)c4cccn4[B-]3(F)F)C(C)=C2)cc1,3.10488164927082,1,0,1,1
83,83,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(C6=CC=CC=C6)C=C5)N=N4)=CC=C3C(C7=CC(C=CC(OC)=C8)=C8C=C7)=C2C=C\1,3.104022074977551,1,0,1,1
84,84,CC1(C)C(/C=C/C=C/C=C2N(CCCCC([O-])=O)C(C=CC=C3)=C3C/2(C)C)=[N+](CCCNC(C4=CC=NC=N4)=O)C5=CC=CC=C51,3.093696822003923,1,0,1,1
85,85,CSc1ccc(C2c3ccc(N)cc3Sc3cc(N)ccc32)cc1,3.08984576015996,1,0,1,1
86,86,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(C6=CC=CC=C6)C=C5)N=N4)=CC=C3C(C7=CC(CN8CCCCC8)=CC=C7)=C2C=C\1,3.087891938083703,1,0,1,1
87,87,NC1=CC=C2C(OC(C3=C2C4=CC=CC=C4)=C/C(C=C3)=[N+](CCCC)\CCCC)=C1,3.085197296260953,1,0,1,1
88,88,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(OC(F)(F)F)C=C5)N=N4)=CC=C3C(C6=CC(C)=C(F)C=C6)=C2C=C\1,3.0620542547636163,1,0,1,1
89,89,CC1(C)C(/C=C/C=C/C=C2N(CCCCC([O-])=O)C(C=CC=C3)=C3C/2(C)C)=[N+](CCCNC(C4=COC5=C4C(CCC5)=O)=O)C6=CC=CC=C61,3.0586222491176893,1,0,1,1
90,90,O=C(C)NC(C=C1)=CC=C1C(C2=CC=C(N3C=C(CC4CCCCC4)N=N3)N2[B-]5(F)F)=C6[N+]5=C(N7CCC(C=CC=C8)=C8C7)C=C6,3.04594534695248,1,0,1,1
91,91,Nc1ccc2c(c1)Sc1cc(N)ccc1C2c1ccc(-c2ccccc2)cc1,3.044362535263932,1,0,1,1
92,92,CCNc1ccc2c(c1)Oc1cc(N)ccc1C2c1cccc(CN2CCCCC2)c1,3.027233479524856,1,0,1,1
93,93,CC1(C)C(/C=C/C=C/C=C2N(CCCCC([O-])=O)C(C=CC=C3)=C3C/2(C)C)=[N+](CCCNC(C4=CC=CN=C4)=O)C5=CC=CC=C51,3.014995022440459,1,0,1,1
94,94,CC1=CC(/C=C/C2=CC=CC=C2OC(F)(F)F)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,2.986580210478416,1,0,1,1
95,95,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4ccc(C(C)C)cc4)=[N+]3[B-](F)(F)n3cccc32)cc1,2.9685758039907717,1,0,1,1
96,96,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=CC4CCCCC4)=[N+]3[B-](F)(F)n3cccc32)cc1,2.952264337607299,1,0,1,1
97,97,O=C(C)NC(C=C1)=CC=C1C(C2=CC=C(N3C=C(CO)N=N3)N2[B-]4(F)F)=C5[N+]4=C(N6CCC(C=CC=C7)=C7C6)C=C5,2.945898089766782,1,0,1,1
98,98,CC1(C)C(/C=C/C=C/C=C2N(CCCCNC(C3=CC=C(OCC)C(OCC)=C3)=O)C(C=CC=C4)=C4C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C5=CC=CC=C51,2.937643491621024,1,0,1,1
99,99,CCNc1ccc2c(c1)Oc1cc(N)ccc1C2c1cccc(CN2CCOCC2)c1,2.9056834504251032,1,0,1,1
100,100,CC1=CC(/C=C/C2=CC=C(OC)C([N+]([O-])=O)=C2)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,2.891875100238478,1,0,1,1
101,101,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(OC6=CC=CC=C6)C=C5)N=N4)=CC=C3C(C7=CC=C(OC8=CC=CC=C8)C=C7)=C2C=C\1,2.8894726759751332,1,0,1,1
102,102,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(OC6=CC=CC=C6)C=C5)N=N4)=CC=C3C(C7=CC(C)=C(F)C=C7)=C2C=C\1,2.882744830426458,1,0,1,1
103,103,O=C(C)NC(C=C1)=CC=C1C(C2=CC=C(N3C=C(C4CC4)N=N3)N2[B-]5(F)F)=C6[N+]5=C(N(C)CC7=CC=CC=C7)C=C6,2.8500139184636004,1,0,1,1
104,104,CC(C)(C)c1ccc(C2c3ccc(N)cc3Sc3cc(N)ccc32)cc1,2.8488037342584374,1,0,1,1
